wbid,term,found
WBGene00016748,ASE WBbt:0005663,1.0
WBGene00003886,ASE WBbt:0005663,1.0
WBGene00007044,ASE WBbt:0005663,1.0
WBGene00009512,ASE WBbt:0005663,1.0
WBGene00019395,ASE WBbt:0005663,1.0
WBGene00019641,ASE WBbt:0005663,1.0
WBGene00009218,ASE WBbt:0005663,1.0
WBGene00012116,ASE WBbt:0005663,1.0
WBGene00016841,ASE WBbt:0005663,1.0
WBGene00013322,ASE WBbt:0005663,1.0
WBGene00011957,ASE WBbt:0005663,1.0
WBGene00008168,ASE WBbt:0005663,1.0
WBGene00001723,ASE WBbt:0005663,1.0
WBGene00000485,ASE WBbt:0005663,1.0
WBGene00009503,ASE WBbt:0005663,1.0
WBGene00018251,ASE WBbt:0005663,1.0
WBGene00010642,ASE WBbt:0005663,1.0
WBGene00009625,ASE WBbt:0005663,1.0
WBGene00006620,ASE WBbt:0005663,1.0
WBGene00044387,ASE WBbt:0005663,1.0
WBGene00044024,ASE WBbt:0005663,1.0
WBGene00016319,ASE WBbt:0005663,1.0
WBGene00022591,ASE WBbt:0005663,1.0
WBGene00010138,ASE WBbt:0005663,1.0
WBGene00016514,ASE WBbt:0005663,1.0
WBGene00011261,ASE WBbt:0005663,1.0
WBGene00001075,ASE WBbt:0005663,1.0
WBGene00009904,ASE WBbt:0005663,1.0
WBGene00007776,ASE WBbt:0005663,1.0
WBGene00009717,ASE WBbt:0005663,1.0
WBGene00015531,ASE WBbt:0005663,1.0
WBGene00003966,ASE WBbt:0005663,1.0
WBGene00012132,ASE WBbt:0005663,1.0
WBGene00009356,ASE WBbt:0005663,1.0
WBGene00007264,ASE WBbt:0005663,1.0
WBGene00022696,ASE WBbt:0005663,1.0
WBGene00011471,ASE WBbt:0005663,1.0
WBGene00001117,ASE WBbt:0005663,1.0
WBGene00019293,ASE WBbt:0005663,1.0
WBGene00044295,ASE WBbt:0005663,1.0
WBGene00003808,ASE WBbt:0005663,1.0
WBGene00021643,ASE WBbt:0005663,1.0
WBGene00020249,ASE WBbt:0005663,1.0
WBGene00006952,ASE WBbt:0005663,1.0
WBGene00012826,ASE WBbt:0005663,1.0
WBGene00016962,ASE WBbt:0005663,1.0
WBGene00006960,ASE WBbt:0005663,1.0
WBGene00001135,ASE WBbt:0005663,1.0
WBGene00016397,ASE WBbt:0005663,1.0
WBGene00006525,ASE WBbt:0005663,1.0
WBGene00018562,ASE WBbt:0005663,1.0
WBGene00044297,ASE WBbt:0005663,1.0
WBGene00001547,ASE WBbt:0005663,1.0
WBGene00000484,ASE WBbt:0005663,1.0
WBGene00194710,ASE WBbt:0005663,1.0
WBGene00004719,ASE WBbt:0005663,1.0
WBGene00003889,ASE WBbt:0005663,1.0
WBGene00044367,ASE WBbt:0005663,1.0
WBGene00000280,ASE WBbt:0005663,1.0
WBGene00003657,ASE WBbt:0005663,1.0
WBGene00004281,ASE WBbt:0005663,1.0
WBGene00008150,ASE WBbt:0005663,1.0
WBGene00010033,ASE WBbt:0005663,1.0
WBGene00006526,ASE WBbt:0005663,1.0
WBGene00016069,ASE WBbt:0005663,1.0
WBGene00044135,ASE WBbt:0005663,1.0
WBGene00018115,ASE WBbt:0005663,1.0
WBGene00022790,ASE WBbt:0005663,1.0
WBGene00011121,ASE WBbt:0005663,1.0
WBGene00004223,ASE WBbt:0005663,1.0
WBGene00013166,ASE WBbt:0005663,1.0
WBGene00010074,ASE WBbt:0005663,1.0
WBGene00018727,ASE WBbt:0005663,1.0
WBGene00022409,ASE WBbt:0005663,1.0
WBGene00010423,ASE WBbt:0005663,1.0
WBGene00001976,ASE WBbt:0005663,1.0
WBGene00014065,ASE WBbt:0005663,1.0
WBGene00010319,ASE WBbt:0005663,1.0
WBGene00018406,ASE WBbt:0005663,1.0
WBGene00017597,ASE WBbt:0005663,1.0
WBGene00009716,ASE WBbt:0005663,1.0
WBGene00012779,ASE WBbt:0005663,1.0
WBGene00015906,ASE WBbt:0005663,1.0
WBGene00017154,ASE WBbt:0005663,1.0
WBGene00020712,ASE WBbt:0005663,1.0
WBGene00020490,ASE WBbt:0005663,1.0
WBGene00004397,ASE WBbt:0005663,1.0
WBGene00010898,ASE WBbt:0005663,1.0
WBGene00022824,ASE WBbt:0005663,1.0
WBGene00016817,ASE WBbt:0005663,1.0
WBGene00012728,ASE WBbt:0005663,1.0
WBGene00023414,ASE WBbt:0005663,1.0
WBGene00003629,ASE WBbt:0005663,1.0
WBGene00018078,ASE WBbt:0005663,1.0
WBGene00017033,ASE WBbt:0005663,1.0
WBGene00017645,ASE WBbt:0005663,1.0
WBGene00010318,ASE WBbt:0005663,1.0
WBGene00007816,ASE WBbt:0005663,1.0
WBGene00009818,ASE WBbt:0005663,1.0
WBGene00001677,PHA WBbt:0007807,1.0
WBGene00003886,PHA WBbt:0007807,1.0
WBGene00019299,PHA WBbt:0007807,1.0
WBGene00012116,PHA WBbt:0007807,1.0
WBGene00000485,PHA WBbt:0007807,1.0
WBGene00000193,PHA WBbt:0007807,1.0
WBGene00011261,PHA WBbt:0007807,1.0
WBGene00007490,PHA WBbt:0007807,1.0
WBGene00001676,PHA WBbt:0007807,1.0
WBGene00001135,PHA WBbt:0007807,1.0
WBGene00016397,PHA WBbt:0007807,1.0
WBGene00000484,PHA WBbt:0007807,1.0
WBGene00003889,PHA WBbt:0007807,1.0
WBGene00018727,PHA WBbt:0007807,1.0
WBGene00020490,PHA WBbt:0007807,1.0
WBGene00010898,PHA WBbt:0007807,1.0
WBGene00013281,PHA WBbt:0007807,1.0
WBGene00001668,PHA WBbt:0007807,1.0
WBGene00003886,anterior ganglion WBbt:0005375,1.0
WBGene00001726,anterior ganglion WBbt:0005375,1.0
WBGene00001475,anterior ganglion WBbt:0005375,1.0
WBGene00015620,anterior ganglion WBbt:0005375,1.0
WBGene00010345,anterior ganglion WBbt:0005375,1.0
WBGene00000476,anterior ganglion WBbt:0005375,1.0
WBGene00001612,anterior ganglion WBbt:0005375,1.0
WBGene00000193,anterior ganglion WBbt:0005375,1.0
WBGene00003841,anterior ganglion WBbt:0005375,1.0
WBGene00000220,anterior ganglion WBbt:0005375,1.0
WBGene00000037,anterior ganglion WBbt:0005375,1.0
WBGene00000902,anterior ganglion WBbt:0005375,1.0
WBGene00011261,anterior ganglion WBbt:0005375,1.0
WBGene00001075,anterior ganglion WBbt:0005375,1.0
WBGene00001619,anterior ganglion WBbt:0005375,1.0
WBGene00003966,anterior ganglion WBbt:0005375,1.0
WBGene00006643,anterior ganglion WBbt:0005375,1.0
WBGene00003681,anterior ganglion WBbt:0005375,1.0
WBGene00012137,anterior ganglion WBbt:0005375,1.0
WBGene00003808,anterior ganglion WBbt:0005375,1.0
WBGene00006952,anterior ganglion WBbt:0005375,1.0
WBGene00009014,anterior ganglion WBbt:0005375,1.0
WBGene00001135,anterior ganglion WBbt:0005375,1.0
WBGene00006525,anterior ganglion WBbt:0005375,1.0
WBGene00008251,anterior ganglion WBbt:0005375,1.0
WBGene00000484,anterior ganglion WBbt:0005375,1.0
WBGene00004719,anterior ganglion WBbt:0005375,1.0
WBGene00006668,anterior ganglion WBbt:0005375,1.0
WBGene00003889,anterior ganglion WBbt:0005375,1.0
WBGene00000280,anterior ganglion WBbt:0005375,1.0
WBGene00017755,anterior ganglion WBbt:0005375,1.0
WBGene00003657,anterior ganglion WBbt:0005375,1.0
WBGene00001721,anterior ganglion WBbt:0005375,1.0
WBGene00008128,anterior ganglion WBbt:0005375,1.0
WBGene00006526,anterior ganglion WBbt:0005375,1.0
WBGene00004224,anterior ganglion WBbt:0005375,1.0
WBGene00020550,anterior ganglion WBbt:0005375,1.0
WBGene00018727,anterior ganglion WBbt:0005375,1.0
WBGene00010898,anterior ganglion WBbt:0005375,1.0
WBGene00007260,anterior ganglion WBbt:0005375,1.0
WBGene00000440,anterior ganglion WBbt:0005375,1.0
WBGene00001711,anterior ganglion WBbt:0005375,1.0
WBGene00006614,anterior ganglion WBbt:0005375,1.0
WBGene00004372,RMDL WBbt:0005037,1.0
WBGene00019641,RMDL WBbt:0005037,1.0
WBGene00001612,RMDL WBbt:0005037,1.0
WBGene00002987,RMDL WBbt:0005037,1.0
WBGene00000037,RMDL WBbt:0005037,1.0
WBGene00003886,ADE WBbt:0005415,1.0
WBGene00000485,ADE WBbt:0005415,1.0
WBGene00006643,ADE WBbt:0005415,1.0
WBGene00001676,ADE WBbt:0005415,1.0
